order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,net_sales
8101.0,Order Finished,Maureen Gastineau,2010-03-04,35.0,6983420.0,0.04,279337.0,Furniture,Chairs & Chairmats,6704083.0
8161.0,Order Finished,Giulietta Dortch,2009-06-03,45.0,225440.0,0.09,20290.0,Office Supplies,Labels,205150.0
8325.0,Order Finished,Jennifer Patt,2009-01-14,21.0,4728580.0,0.08,378286.0,Technology,Office Machines,4350294.0
8576.0,Order Finished,Cynthia Voltz,2009-01-09,43.0,1082900.0,0.0,0.0,Office Supplies,Pens & Art Supplies,1082900.0
8582.0,Order Finished,David Kendrick,2010-11-20,15.0,3113100.0,0.04,124524.0,Furniture,Office Furnishings,2988576.0
8832.0,Order Finished,Giulietta Dortch,2012-02-02,39.0,1295620.0,0.1,129562.0,Furniture,Office Furnishings,1166058.0
8901.0,Order Finished,Barry Pond,2011-08-20,15.0,337800.0,0.09,30402.0,Technology,Office Machines,307398.0
8930.0,Order Finished,Tony Molinari,2009-05-19,14.0,291720.0,0.04,11669.0,Office Supplies,Paper,280051.0
8999.0,Order Finished,Julia Barnett,2009-06-12,28.0,3352960.0,0.0,0.0,Office Supplies,Paper,3352960.0
9091.0,Order Finished,Adam Hart,2010-11-11,42.0,1211540.0,0.05,60577.0,Furniture,Office Furnishings,1150963.0
9092.0,Order Finished,Jeremy Pistek,2009-07-24,33.0,7288480.0,0.0,0.0,Office Supplies,Storage & Organization,7288480.0
9093.0,Order Returned,Cyra Reiten,2011-12-09,36.0,537100.0,0.1,53710.0,Technology,Computer Peripherals,483390.0
9251.0,Order Finished,Giulietta Dortch,2010-08-29,38.0,7265200.0,0.0,0.0,Furniture,Chairs & Chairmats,7265200.0
9344.0,Order Finished,Christy Brittain,2011-12-06,18.0,3466200.0,0.09,311958.0,Office Supplies,Storage & Organization,3154242.0
9824.0,Order Finished,Thomas Thornton,2011-01-22,39.0,3879320.0,0.03,116380.0,Office Supplies,Appliances,3762940.0
10052.0,Order Finished,Dan Campbell,2009-09-07,16.0,191800.0,0.07,13426.0,Office Supplies,Pens & Art Supplies,178374.0
10080.0,Order Finished,Grant Thornton,2010-02-12,20.0,1274080.0,0.0,0.0,Technology,Computer Peripherals,1274080.0
10117.0,Order Finished,Brian Stugart,2010-11-16,6.0,128740.0,0.07,9012.0,Office Supplies,Binders and Binder Accessories,119728.0
10146.0,Order Finished,Evan Henry,2009-05-01,19.0,1192420.0,0.1,119242.0,Furniture,Office Furnishings,1073178.0
10277.0,Order Finished,Grant Thornton,2009-04-07,36.0,4289848.0,0.0,0.0,Technology,Telephones and Communication,4289848.0
10305.0,Order Finished,Julia Barnett,2009-07-07,12.0,131780.0,0.03,3953.0,Furniture,Office Furnishings,127827.0
10339.0,Order Finished,Bradley Drucker,2011-10-11,49.0,19504500.0,0.09,1755405.0,Furniture,Office Furnishings,17749095.0
10466.0,Order Finished,Evan Henry,2012-12-25,27.0,229720.0,0.07,16080.0,Office Supplies,Pens & Art Supplies,213640.0
10562.0,Order Finished,Yana Sorensen,2009-11-11,10.0,1988080.0,0.03,59642.0,Office Supplies,Storage & Organization,1928438.0
10563.0,Order Finished,Julia Barnett,2010-09-29,38.0,20446380.0,0.08,1635710.0,Office Supplies,Appliances,18810670.0
10658.0,Order Finished,Joni Wasserman,2009-08-27,31.0,525080.0,0.04,21003.0,Technology,Computer Peripherals,504077.0
10662.0,Order Returned,Aaron Hawkins,2011-05-12,45.0,566260.0,0.08,45301.0,Office Supplies,Paper,520959.0
10948.0,Order Finished,Dan Campbell,2012-08-13,50.0,386220.0,0.08,30898.0,Office Supplies,Binders and Binder Accessories,355322.0
11014.0,Order Finished,Victoria Pisteka,2010-09-07,13.0,317580.0,0.05,15879.0,Office Supplies,Binders and Binder Accessories,301701.0
11077.0,Order Finished,Charles Crestani,2009-03-20,30.0,9240100.0,0.06,554406.0,Furniture,Bookcases,8685694.0
11174.0,Order Finished,Evan Henry,2009-04-09,30.0,6394006.0,0.07,447580.0,Technology,Telephones and Communication,5946426.0
11680.0,Order Finished,Aleksandra Gannaway,2009-09-04,50.0,14624063.0,0.06,877444.0,Technology,Telephones and Communication,13746619.0
11682.0,Order Returned,Brad Thomas,2010-07-04,5.0,204360.0,0.09,18392.0,Technology,Computer Peripherals,185968.0
11714.0,Order Finished,Tamara Willingham,2009-08-04,1.0,7003580.0,0.01,70036.0,Technology,Office Machines,6933544.0
11748.0,Order Returned,Tamara Willingham,2009-06-03,23.0,7006240.0,0.01,70062.0,Furniture,Tables,6936178.0
11780.0,Order Finished,Tom Prescott,2010-09-21,7.0,108460.0,0.08,8677.0,Office Supplies,Paper,99783.0
12007.0,Order Finished,Victoria Pisteka,2009-09-27,42.0,304520.0,0.04,12181.0,Office Supplies,Labels,292339.0
12039.0,Order Finished,Carlos Meador,2010-06-16,13.0,4097136.0,0.1,409714.0,Technology,Telephones and Communication,3687422.0
12066.0,Order Finished,Denny Ordway,2011-02-06,27.0,8884098.0,0.1,888410.0,Technology,Telephones and Communication,7995688.0
12262.0,Order Returned,Julia Barnett,2011-12-10,45.0,2425856.0,0.02,48517.0,Furniture,Tables,2377339.0
12486.0,Order Finished,Dave Kipp,2011-02-20,31.0,6162660.0,0.08,493013.0,Furniture,Bookcases,5669647.0
12612.0,Order Finished,Julia Barnett,2010-12-21,29.0,4721960.0,0.02,94439.0,Office Supplies,Appliances,4627521.0
12706.0,Order Returned,Dave Kipp,2009-11-20,46.0,4989380.0,0.09,449044.0,Furniture,Bookcases,4540336.0
12708.0,Order Finished,Yana Sorensen,2010-01-07,44.0,318820.0,0.0,0.0,Office Supplies,Pens & Art Supplies,318820.0
12930.0,Order Finished,Grant Thornton,2011-11-24,49.0,2295280.0,0.06,137717.0,Office Supplies,Appliances,2157563.0
12965.0,Order Finished,Shirley Jackson,2010-06-25,7.0,89480.0,0.04,3579.0,Office Supplies,Binders and Binder Accessories,85901.0
13090.0,Order Finished,David Bremer,2010-07-26,15.0,300400.0,0.02,6008.0,Office Supplies,Paper,294392.0
13157.0,Order Finished,Deanra Eno,2012-02-11,2.0,77860.0,0.07,5450.0,Technology,Telephones and Communication,72410.0
13218.0,Order Returned,Victoria Pisteka,2009-05-16,18.0,1026160.0,0.03,30785.0,Office Supplies,Binders and Binder Accessories,995375.0
13314.0,Order Finished,Giulietta Dortch,2009-05-13,34.0,178800.0,0.08,14304.0,Office Supplies,Rubber Bands,164496.0
13536.0,Order Finished,Aleksandra Gannaway,2009-08-18,23.0,246300.0,0.05,12315.0,Office Supplies,Paper,233985.0
13569.0,Order Finished,Carlos Meador,2011-04-10,13.0,1126360.0,0.02,22527.0,Office Supplies,Appliances,1103833.0
13570.0,Order Finished,Grant Thornton,2012-12-02,2.0,33940.0,0.04,1358.0,Furniture,Office Furnishings,32582.0
13602.0,Order Finished,Brian Stugart,2009-01-13,3.0,890680.0,0.03,26720.0,Technology,Office Machines,863960.0
13668.0,Order Finished,Jill Fjeld,2012-02-24,42.0,565220.0,0.02,11304.0,Furniture,Office Furnishings,553916.0
13958.0,Order Finished,Jill Matthias,2010-01-23,11.0,1617346.0,0.06,97041.0,Technology,Telephones and Communication,1520305.0
13991.0,Order Finished,Cynthia Voltz,2012-03-06,24.0,341400.0,0.0,0.0,Technology,Computer Peripherals,341400.0
14048.0,Order Finished,Nora Paige,2010-05-17,47.0,3674300.0,0.06,220458.0,Office Supplies,Pens & Art Supplies,3453842.0
14311.0,Order Finished,Brian Stugart,2009-08-01,30.0,384820.0,0.03,11545.0,Office Supplies,Binders and Binder Accessories,373275.0
14434.0,Order Finished,Tim Taslimi,2011-02-15,39.0,9467760.0,0.02,189355.0,Technology,Office Machines,9278405.0
14630.0,Order Finished,Muhammed Lee,2012-10-16,17.0,727080.0,0.08,58166.0,Office Supplies,Pens & Art Supplies,668914.0
14851.0,Order Finished,Juliana Krohn,2012-05-11,6.0,6756360.0,0.08,540509.0,Technology,Copiers and Fax,6215851.0
14950.0,Order Finished,Giulietta Dortch,2010-09-26,48.0,1050000.0,0.03,31500.0,Office Supplies,Pens & Art Supplies,1018500.0
14981.0,Order Finished,Ed Braxton,2010-10-26,8.0,559540.0,0.07,39168.0,Office Supplies,Storage & Organization,520372.0
15105.0,Order Finished,Giulietta Dortch,2009-11-03,39.0,920860.0,0.07,64460.0,Office Supplies,Storage & Organization,856400.0
15111.0,Order Finished,Juliana Krohn,2009-12-17,13.0,1940940.0,0.1,194094.0,Office Supplies,Appliances,1746846.0
15202.0,Order Returned,Darrin Sayre,2010-07-09,36.0,2681860.0,0.09,241367.0,Furniture,Office Furnishings,2440493.0
15206.0,Order Returned,Rob Lucas,2010-11-04,35.0,10574320.0,0.05,528716.0,Furniture,Bookcases,10045604.0
15616.0,Order Finished,Carlos Meador,2012-03-23,12.0,773420.0,0.01,7734.0,Technology,Computer Peripherals,765686.0
15654.0,Order Finished,Duane Noonan,2009-10-02,27.0,15875180.0,0.03,476255.0,Furniture,Bookcases,15398925.0
16102.0,Order Finished,Aaron Hawkins,2009-12-13,25.0,26511860.0,0.02,530237.0,Furniture,Chairs & Chairmats,25981623.0
16356.0,Order Finished,Victoria Pisteka,2011-08-02,6.0,315880.0,0.04,12635.0,Office Supplies,Appliances,303245.0
16481.0,Order Finished,Paul Van Hugh,2011-02-18,50.0,6178120.0,0.0,0.0,Office Supplies,Appliances,6178120.0
16641.0,Order Returned,Bryan Spruell,2010-05-10,33.0,2418336.0,0.03,72550.0,Furniture,Tables,2345786.0
16642.0,Order Finished,Adam Hart,2011-03-02,46.0,15280450.0,0.07,1069632.0,Technology,Telephones and Communication,14210818.0
16709.0,Order Finished,Giulietta Dortch,2012-10-06,3.0,48720.0,0.07,3410.0,Office Supplies,Paper,45310.0
16992.0,Order Finished,Ed Jacobs,2010-12-12,15.0,253480.0,0.08,20278.0,Office Supplies,Appliances,233202.0
16995.0,Order Finished,Darrin Sayre,2010-12-18,42.0,96820.0,0.06,5809.0,Office Supplies,Rubber Bands,91011.0
17093.0,Order Finished,Janet Martin,2012-02-11,50.0,9100120.0,0.1,910012.0,Furniture,Chairs & Chairmats,8190108.0
17510.0,Order Finished,Denny Ordway,2012-10-30,28.0,924240.0,0.0,0.0,Office Supplies,Envelopes,924240.0
17542.0,Order Finished,Charles Crestani,2010-08-31,37.0,211980.0,0.01,2120.0,Office Supplies,Labels,209860.0
17568.0,Order Finished,Brad Thomas,2010-10-08,31.0,1025740.0,0.0,0.0,Technology,Computer Peripherals,1025740.0
17571.0,Order Finished,Thomas Thornton,2012-03-15,32.0,205180.0,0.01,2052.0,Office Supplies,Rubber Bands,203128.0
17636.0,Order Finished,Dean Katz,2009-02-04,2.0,14020.0,0.03,421.0,Office Supplies,Pens & Art Supplies,13599.0
17669.0,Order Finished,Corey Roper,2009-04-29,32.0,2232060.0,0.04,89282.0,Office Supplies,Storage & Organization,2142778.0
17700.0,Order Finished,Darren Budd,2012-10-27,20.0,4611500.0,0.03,138345.0,Furniture,Office Furnishings,4473155.0
17701.0,Order Finished,Brad Thomas,2012-05-21,21.0,160900.0,0.09,14481.0,Office Supplies,Binders and Binder Accessories,146419.0
17799.0,Order Finished,Darren Budd,2012-09-20,8.0,299020.0,0.02,5980.0,Furniture,Office Furnishings,293040.0
18275.0,Order Finished,Helen Andreada,2012-01-10,25.0,645460.0,0.07,45182.0,Furniture,Office Furnishings,600278.0
18336.0,Order Returned,Giulietta Dortch,2009-04-24,1.0,15920.0,0.0,0.0,Office Supplies,Pens & Art Supplies,15920.0
18402.0,Order Finished,Deanra Eno,2009-08-29,5.0,3096900.0,0.03,92907.0,Furniture,Chairs & Chairmats,3003993.0
18466.0,Order Finished,Deanra Eno,2012-05-21,25.0,540320.0,0.09,48629.0,Office Supplies,Envelopes,491691.0
18530.0,Order Finished,Grant Thornton,2010-12-31,2.0,112260.0,0.02,2245.0,Furniture,Office Furnishings,110015.0
18790.0,Order Finished,Nicole Brennan,2009-02-11,7.0,26507860.0,0.01,265079.0,Technology,Office Machines,26242781.0
18819.0,Order Finished,Dan Campbell,2009-02-25,22.0,2204600.0,0.1,220460.0,Furniture,Office Furnishings,1984140.0
18855.0,Order Finished,Ed Jacobs,2009-09-15,31.0,458860.0,0.03,13766.0,Office Supplies,Binders and Binder Accessories,445094.0
19040.0,Order Finished,Adam Hart,2011-12-19,10.0,423940.0,0.06,25436.0,Office Supplies,Pens & Art Supplies,398504.0
19041.0,Order Finished,Grant Thornton,2011-07-26,3.0,72120.0,0.08,5770.0,Office Supplies,Appliances,66350.0
19047.0,Order Finished,Adam Hart,2009-01-28,1.0,134980.0,0.06,8099.0,Office Supplies,Paper,126881.0
19143.0,Order Finished,Ed Braxton,2012-11-04,3.0,4842040.0,0.07,338943.0,Technology,Office Machines,4503097.0
19264.0,Order Finished,Ivan Liston,2011-09-29,40.0,323440.0,0.09,29110.0,Office Supplies,Binders and Binder Accessories,294330.0
19296.0,Order Finished,Eric Murdock,2010-04-10,43.0,151460.0,0.04,6058.0,Office Supplies,Pens & Art Supplies,145402.0
19299.0,Order Finished,Brendan Murry,2009-03-18,10.0,58460.0,0.05,2923.0,Office Supplies,Labels,55537.0
19429.0,Order Finished,Dean Katz,2009-08-24,2.0,480480.0,0.05,24024.0,Furniture,Tables,456456.0
19430.0,Order Finished,Helen Andreada,2010-11-13,39.0,13484980.0,0.03,404549.0,Office Supplies,Storage & Organization,13080431.0
19556.0,Order Finished,Charles Crestani,2010-12-30,45.0,11571180.0,0.07,809983.0,Furniture,Chairs & Chairmats,10761197.0
19815.0,Order Finished,Karen Carlisle,2010-03-25,33.0,334140.0,0.03,10024.0,Office Supplies,Paper,324116.0
20096.0,Order Finished,Peter Buhler,2012-08-19,35.0,12232220.0,0.03,366967.0,Furniture,Tables,11865253.0
20132.0,Order Finished,Darrin Sayre,2010-05-17,30.0,17439380.0,0.01,174394.0,Technology,Office Machines,17264986.0
20225.0,Order Finished,Kean Thornton,2010-07-26,33.0,249560.0,0.09,22460.0,Office Supplies,Binders and Binder Accessories,227100.0
20325.0,Order Finished,Sara Luxemburg,2010-07-03,35.0,8086580.0,0.06,485195.0,Technology,Office Machines,7601385.0
20450.0,Order Finished,Ed Braxton,2012-12-07,26.0,13757100.0,0.03,412713.0,Furniture,Tables,13344387.0
20519.0,Order Finished,Brad Thomas,2009-04-10,7.0,248380.0,0.03,7451.0,Technology,Office Machines,240929.0
20679.0,Order Finished,Tracy Hopkins,2010-08-14,32.0,9953200.0,0.06,597192.0,Office Supplies,Storage & Organization,9356008.0
20706.0,Order Finished,Jennifer Patt,2009-07-12,41.0,11166540.0,0.04,446662.0,Furniture,Office Furnishings,10719878.0
20898.0,Order Finished,Dave Kipp,2011-10-30,33.0,3513186.0,0.09,316187.0,Technology,Telephones and Communication,3196999.0
20995.0,Order Finished,Jill Matthias,2012-03-27,37.0,11635760.0,0.01,116358.0,Furniture,Bookcases,11519402.0
21159.0,Order Finished,Joni Wasserman,2011-06-07,5.0,40560.0,0.05,2028.0,Office Supplies,Pens & Art Supplies,38532.0
21191.0,Order Finished,Darren Budd,2012-11-14,48.0,14471660.0,0.01,144717.0,Technology,Office Machines,14326943.0
21286.0,Order Returned,Denny Ordway,2009-05-16,17.0,560780.0,0.0,0.0,Office Supplies,Appliances,560780.0
21346.0,Order Returned,Joni Wasserman,2011-06-07,46.0,800980.0,0.09,72088.0,Office Supplies,Paper,728892.0
21475.0,Order Finished,Giulietta Dortch,2011-02-20,39.0,1076280.0,0.06,64577.0,Technology,Computer Peripherals,1011703.0
21539.0,Order Finished,Christy Brittain,2010-07-09,18.0,776260.0,0.04,31050.0,Office Supplies,Paper,745210.0
21639.0,Order Finished,Tom Ashbrook,2011-02-02,24.0,290300.0,0.07,20321.0,Office Supplies,Binders and Binder Accessories,269979.0
21760.0,Order Finished,Nicole Brennan,2011-01-30,9.0,142400.0,0.08,11392.0,Furniture,Office Furnishings,131008.0
21827.0,Order Finished,Deanra Eno,2012-11-09,25.0,2703560.0,0.06,162214.0,Office Supplies,Appliances,2541346.0
21927.0,Order Finished,Karen Carlisle,2011-12-10,23.0,16450480.0,0.06,987029.0,Furniture,Chairs & Chairmats,15463451.0
21988.0,Order Finished,Jeremy Pistek,2010-03-28,4.0,2674380.0,0.06,160463.0,Office Supplies,Appliances,2513917.0
22083.0,Order Finished,David Bremer,2009-02-17,2.0,33620.0,0.05,1681.0,Office Supplies,Paper,31939.0
22402.0,Order Returned,Brad Thomas,2009-05-27,33.0,2388680.0,0.04,95547.0,Office Supplies,Binders and Binder Accessories,2293133.0
22433.0,Order Finished,Bryan Spruell,2011-03-03,44.0,1595960.0,0.05,79798.0,Technology,Telephones and Communication,1516162.0
22465.0,Order Finished,Thea Hendricks,2012-07-21,4.0,2243560.0,0.04,89742.0,Furniture,Chairs & Chairmats,2153818.0
22466.0,Order Finished,Tamara Willingham,2012-03-28,31.0,10808360.0,0.07,756585.0,Furniture,Chairs & Chairmats,10051775.0
22497.0,Order Finished,Brendan Murry,2012-04-28,37.0,6518500.0,0.04,260740.0,Technology,Office Machines,6257760.0
22752.0,Order Finished,Barry Weirich,2012-12-07,2.0,477520.0,0.1,47752.0,Office Supplies,Storage & Organization,429768.0
22848.0,Order Finished,Nicole Brennan,2011-12-10,20.0,280740.0,0.01,2807.0,Office Supplies,Appliances,277933.0
22850.0,Order Finished,Allen Armold,2011-04-30,4.0,210260.0,0.08,16821.0,Technology,Computer Peripherals,193439.0
22912.0,Order Finished,Juliana Krohn,2010-10-16,33.0,20336460.0,0.03,610094.0,Office Supplies,Binders and Binder Accessories,19726366.0
22913.0,Order Finished,Giulietta Dortch,2010-06-25,32.0,353540.0,0.06,21212.0,Office Supplies,Paper,332328.0
22914.0,Order Finished,Adam Hart,2012-01-13,30.0,673300.0,0.07,47131.0,Office Supplies,Appliances,626169.0
23042.0,Order Finished,Nicole Brennan,2009-04-26,20.0,16096900.0,0.04,643876.0,Office Supplies,Storage & Organization,15453024.0
23168.0,Order Returned,Darren Budd,2010-09-15,46.0,47899020.0,0.0,0.0,Technology,Copiers and Fax,47899020.0
23235.0,Order Finished,Darren Budd,2011-07-05,6.0,34860.0,0.02,697.0,Furniture,Tables,34163.0
23238.0,Order Finished,Bradley Drucker,2010-03-31,25.0,5952380.0,0.05,297619.0,Technology,Office Machines,5654761.0
23297.0,Order Finished,Adam Hart,2012-07-02,20.0,997360.0,0.06,59842.0,Office Supplies,Appliances,937518.0
23301.0,Order Finished,Adam Hart,2011-04-18,4.0,56920.0,0.02,1138.0,Technology,Computer Peripherals,55782.0
23329.0,Order Finished,Maris LaWare,2010-12-26,4.0,62237.0,0.05,3112.0,Technology,Telephones and Communication,59125.0
23366.0,Order Finished,Tim Taslimi,2010-11-19,12.0,272200.0,0.06,16332.0,Furniture,Office Furnishings,255868.0
23395.0,Order Finished,Janet Martin,2012-10-27,31.0,2592920.0,0.01,25929.0,Technology,Computer Peripherals,2566991.0
23555.0,Order Finished,Adam Hart,2012-12-11,29.0,209400.0,0.09,18846.0,Office Supplies,Labels,190554.0
23617.0,Order Finished,Christy Brittain,2011-05-05,6.0,494680.0,0.04,19787.0,Office Supplies,Binders and Binder Accessories,474893.0
23652.0,Order Finished,Sara Luxemburg,2009-08-30,27.0,610960.0,0.1,61096.0,Office Supplies,Pens & Art Supplies,549864.0
23680.0,Order Finished,Ivan Liston,2010-11-06,8.0,4058992.0,0.1,405899.0,Furniture,Tables,3653093.0
23719.0,Order Finished,Brian Stugart,2010-07-25,17.0,245480.0,0.08,19638.0,Office Supplies,Paper,225842.0
23778.0,Order Finished,Carlos Meador,2009-07-13,13.0,211880.0,0.06,12713.0,Office Supplies,Appliances,199167.0
23808.0,Order Finished,Ed Braxton,2009-02-07,30.0,1260280.0,0.04,50411.0,Office Supplies,Paper,1209869.0
23877.0,Order Finished,Nicole Brennan,2009-07-12,31.0,3249193.0,0.07,227444.0,Technology,Telephones and Communication,3021749.0
24548.0,Order Finished,Deanra Eno,2011-03-14,32.0,538600.0,0.04,21544.0,Furniture,Office Furnishings,517056.0
24610.0,Order Finished,Dean Katz,2010-01-18,4.0,1766620.0,0.01,17666.0,Furniture,Chairs & Chairmats,1748954.0
24677.0,Order Finished,Joni Wasserman,2012-03-05,44.0,728800.0,0.05,36440.0,Technology,Computer Peripherals,692360.0
25027.0,Order Finished,Mick Brown,2009-12-16,25.0,7171820.0,0.06,430309.0,Furniture,Tables,6741511.0
25378.0,Order Finished,Tim Taslimi,2011-12-18,48.0,7426025.0,0.09,668342.0,Technology,Telephones and Communication,6757683.0
25445.0,Order Finished,Tracy Hopkins,2009-05-25,48.0,2888000.0,0.08,231040.0,Office Supplies,Binders and Binder Accessories,2656960.0
25476.0,Order Finished,Cyra Reiten,2012-10-02,21.0,1353380.0,0.09,121804.0,Technology,Computer Peripherals,1231576.0
25797.0,Order Finished,Roland Fjeld,2012-09-01,28.0,1850860.0,0.0,0.0,Technology,Computer Peripherals,1850860.0
25889.0,Order Finished,Chris McAfee,2010-06-08,23.0,643260.0,0.04,25730.0,Furniture,Office Furnishings,617530.0
25986.0,Order Finished,Barry Pond,2012-06-22,48.0,556140.0,0.08,44491.0,Office Supplies,Paper,511649.0
26021.0,Order Finished,Nicole Brennan,2012-09-14,17.0,657254.0,0.0,0.0,Technology,Telephones and Communication,657254.0
26055.0,Order Finished,Julia Barnett,2012-11-25,46.0,13467040.0,0.04,538682.0,Technology,Computer Peripherals,12928358.0
26274.0,Order Finished,Alan Schoenberger,2012-06-12,41.0,755660.0,0.06,45340.0,Office Supplies,Paper,710320.0
26437.0,Order Finished,Sara Luxemburg,2011-11-28,4.0,104860.0,0.03,3146.0,Furniture,Office Furnishings,101714.0
26464.0,Order Finished,Tamara Willingham,2011-12-11,25.0,537160.0,0.03,16115.0,Office Supplies,Appliances,521045.0
26631.0,Order Finished,Jeremy Pistek,2010-11-01,37.0,463300.0,0.0,0.0,Office Supplies,Paper,463300.0
26689.0,Order Finished,Tamara Willingham,2009-09-29,2.0,396880.0,0.01,3969.0,Furniture,Office Furnishings,392911.0
26786.0,Order Finished,Evan Henry,2010-04-07,29.0,593880.0,0.08,47510.0,Office Supplies,Appliances,546370.0
26976.0,Order Finished,Thea Hendricks,2011-05-20,44.0,1459500.0,0.02,29190.0,Office Supplies,Envelopes,1430310.0
27169.0,Order Finished,Helen Andreada,2011-09-11,16.0,219800.0,0.01,2198.0,Office Supplies,Binders and Binder Accessories,217602.0
27524.0,Order Finished,Jay Fine,2010-02-01,50.0,687880.0,0.02,13758.0,Office Supplies,Paper,674122.0
27554.0,Order Finished,Benjamin Venier,2011-03-10,45.0,25371088.0,0.02,507422.0,Furniture,Tables,24863666.0
27712.0,Order Returned,Speros Goranitis,2010-03-04,20.0,493260.0,0.08,39461.0,Office Supplies,Paper,453799.0
27715.0,Order Finished,Darrin Sayre,2011-09-19,12.0,189040.0,0.06,11342.0,Office Supplies,Binders and Binder Accessories,177698.0
27744.0,Order Returned,Pete Kriz,2010-08-03,22.0,213380.0,0.01,2134.0,Office Supplies,Binders and Binder Accessories,211246.0
27745.0,Order Finished,Brad Thomas,2010-09-20,41.0,12253860.0,0.01,122539.0,Furniture,Tables,12131321.0
28007.0,Order Finished,Deborah Brumfield,2010-04-08,23.0,257940.0,0.03,7738.0,Office Supplies,Appliances,250202.0
28129.0,Order Finished,Nora Paige,2012-01-26,5.0,214820.0,0.05,10741.0,Office Supplies,Paper,204079.0
28224.0,Order Finished,Kean Thornton,2012-12-19,25.0,326820.0,0.07,22877.0,Office Supplies,Binders and Binder Accessories,303943.0
28354.0,Order Finished,Dave Kipp,2009-03-27,34.0,1015320.0,0.1,101532.0,Technology,Computer Peripherals,913788.0
28387.0,Order Returned,Maureen Gastineau,2012-06-29,37.0,6425940.0,0.03,192778.0,Office Supplies,Envelopes,6233162.0
28485.0,Order Finished,Giulietta Dortch,2012-01-12,12.0,98360.0,0.07,6885.0,Office Supplies,Pens & Art Supplies,91475.0
28643.0,Order Finished,Thomas Thornton,2010-04-27,16.0,1319000.0,0.09,118710.0,Office Supplies,Binders and Binder Accessories,1200290.0
28807.0,Order Finished,Patrick Bzostek,2011-03-31,9.0,118700.0,0.02,2374.0,Office Supplies,Paper,116326.0
28832.0,Order Finished,Dave Kipp,2010-09-24,46.0,3001680.0,0.1,300168.0,Office Supplies,Envelopes,2701512.0
28933.0,Order Finished,Shirley Jackson,2009-07-09,1.0,22320.0,0.01,223.0,Office Supplies,Envelopes,22097.0
29090.0,Order Finished,Muhammed Lee,2012-01-16,24.0,198200.0,0.02,3964.0,Office Supplies,Labels,194236.0
29221.0,Order Finished,Jay Fine,2012-05-29,41.0,650660.0,0.0,0.0,Office Supplies,Paper,650660.0
29284.0,Order Finished,David Kendrick,2009-04-10,20.0,12898112.0,0.01,128981.0,Furniture,Tables,12769131.0
29505.0,Order Returned,Brad Thomas,2012-12-27,22.0,90420.0,0.02,1808.0,Office Supplies,Pens & Art Supplies,88612.0
29831.0,Order Finished,Sara Luxemburg,2012-03-29,29.0,4350440.0,0.0,0.0,Office Supplies,Appliances,4350440.0
30759.0,Order Finished,Brad Thomas,2009-05-08,2.0,129580.0,0.03,3887.0,Furniture,Office Furnishings,125693.0
30848.0,Order Finished,Speros Goranitis,2011-05-01,13.0,8648580.0,0.09,778372.0,Furniture,Tables,7870208.0
30885.0,Order Finished,Victoria Pisteka,2010-06-21,24.0,468480.0,0.09,42163.0,Office Supplies,Storage & Organization,426317.0
30887.0,Order Finished,Brad Thomas,2010-07-07,44.0,8714234.0,0.07,609996.0,Technology,Telephones and Communication,8104238.0
31233.0,Order Finished,Brad Thomas,2011-09-24,41.0,2596580.0,0.06,155795.0,Technology,Computer Peripherals,2440785.0
31461.0,Order Finished,Adam Hart,2011-06-27,26.0,2926840.0,0.08,234147.0,Office Supplies,Appliances,2692693.0
31524.0,Order Finished,Ed Jacobs,2011-06-26,10.0,2051760.0,0.08,164141.0,Furniture,Chairs & Chairmats,1887619.0
31590.0,Order Finished,Luke Foster,2010-06-05,5.0,86980.0,0.06,5219.0,Technology,Computer Peripherals,81761.0
31619.0,Order Finished,Pete Kriz,2009-09-17,11.0,229740.0,0.1,22974.0,Office Supplies,Appliances,206766.0
32099.0,Order Finished,Emily Burns,2010-05-05,41.0,1013460.0,0.08,81077.0,Office Supplies,Paper,932383.0
32129.0,Order Finished,Dave Kipp,2011-07-02,20.0,258540.0,0.07,18098.0,Office Supplies,Paper,240442.0
32291.0,Order Finished,Doug O'Connell,2009-11-05,13.0,366440.0,0.01,3664.0,Furniture,Office Furnishings,362776.0
32932.0,Order Finished,Karen Carlisle,2010-01-09,49.0,59769200.0,0.05,2988460.0,Technology,Copiers and Fax,56780740.0
33095.0,Order Finished,Mick Brown,2009-02-15,30.0,9693480.0,0.01,96935.0,Technology,Computer Peripherals,9596545.0
33126.0,Order Finished,Deborah Brumfield,2011-11-12,46.0,11959680.0,0.01,119597.0,Furniture,Chairs & Chairmats,11840083.0
33222.0,Order Finished,Nicole Brennan,2012-06-19,18.0,841520.0,0.05,42076.0,Office Supplies,Binders and Binder Accessories,799444.0
33317.0,Order Returned,Jay Fine,2009-05-11,35.0,406700.0,0.08,32536.0,Office Supplies,Appliances,374164.0
33445.0,Order Finished,Juliana Krohn,2012-08-02,18.0,3553920.0,0.07,248774.0,Furniture,Bookcases,3305146.0
33604.0,Order Finished,Yana Sorensen,2011-08-18,10.0,119240.0,0.04,4770.0,Office Supplies,Binders and Binder Accessories,114470.0
33696.0,Order Finished,Bradley Drucker,2009-05-07,2.0,115460.0,0.06,6928.0,Technology,Computer Peripherals,108532.0
33702.0,Order Finished,Adam Hart,2012-09-02,14.0,112520.0,0.0,0.0,Office Supplies,Labels,112520.0
